,price,powerPS,Age,kilometer,model
586,600.0,75.0,32.0,150000.0,159.0
587,7500.0,122.0,15.83,150000.0,55.0
588,8650.0,120.0,10.33,70000.0,242.0
589,15900.0,256.0,19.58,100000.0,196.0
590,9490.0,105.0,10.5,125000.0,243.0
591,5750.0,147.0,15.25,150000.0,223.0
592,4000.0,102.0,22.33,150000.0,2.0
593,6100.0,163.0,16.75,150000.0,128.0
594,2700.0,83.0,16.67,150000.0,225.0
595,20000.0,299.0,30.33,125000.0,196.0
596,3500.0,102.0,17.83,125000.0,35.0
597,2600.0,180.0,21.0,125000.0,8.0
598,1200.0,100.0,23.83,150000.0,243.0
599,1800.0,60.0,21.83,150000.0,131.0
600,350.0,60.0,25.92,150000.0,240.0
601,4199.0,131.0,19.75,150000.0,8.0
602,6950.0,54.0,9.17,40000.0,39.0
603,14999.0,231.0,15.83,150000.0,172.0
604,890.0,174.0,27.5,150000.0,8.0
605,2700.0,136.0,31.08,150000.0,196.0
606,2800.0,116.0,15.83,150000.0,144.0
607,1800.0,110.0,21.0,150000.0,191.0
608,3299.0,122.0,23.92,150000.0,218.0
609,270.0,58.0,23.0,125000.0,204.0
610,3499.0,128.0,18.08,150000.0,182.0
611,1111.0,60.0,22.83,150000.0,131.0
612,8500.0,122.0,13.17,125000.0,216.0
613,7900.0,207.0,16.0,150000.0,18.0
614,2950.0,250.0,22.0,150000.0,101.0
615,3000.0,150.0,21.25,150000.0,55.0
616,2699.0,179.0,16.17,150000.0,8.0
617,2500.0,110.0,23.92,150000.0,63.0
618,149.0,55.0,24.58,150000.0,240.0
619,750.0,75.0,23.0,150000.0,243.0
620,12000.0,131.0,10.25,70000.0,196.0
621,3800.0,120.0,13.67,150000.0,30.0
622,5800.0,102.0,24.25,100000.0,2.0
623,2300.0,193.0,21.42,150000.0,55.0
624,4500.0,104.0,18.0,150000.0,243.0
625,2950.0,125.0,19.42,150000.0,50.0
626,2400.0,104.0,4.17,150000.0,87.0
627,980.0,50.0,22.58,150000.0,94.0
628,3500.0,75.0,12.0,30000.0,128.0
629,3380.0,68.0,16.25,80000.0,212.0
630,300.0,60.0,25.83,150000.0,197.0
631,3500.0,170.0,24.33,150000.0,55.0
632,799.0,75.0,22.33,150000.0,196.0
633,400.0,101.0,25.67,150000.0,123.0
634,2800.0,118.0,20.5,150000.0,55.0
635,2700.0,102.0,20.25,100000.0,57.0
636,3300.0,170.0,22.0,150000.0,101.0
637,12400.0,183.0,14.5,50000.0,123.0
638,1850.0,60.0,4.25,125000.0,9.0
639,500.0,90.0,5.67,150000.0,243.0
640,7499.0,69.0,12.67,80000.0,99.0
641,1200.0,90.0,5.0,150000.0,187.0
642,2999.0,110.0,28.75,150000.0,2.0
643,2000.0,122.0,17.0,150000.0,234.0
644,1500.0,116.0,18.42,150000.0,66.0
645,280.0,44.0,22.25,125000.0,196.0
646,14499.0,163.0,14.17,80000.0,55.0
647,2999.0,80.0,14.67,150000.0,240.0
648,1999.0,125.0,21.33,150000.0,141.0
649,1390.0,135.0,21.42,150000.0,137.0
650,3800.0,131.0,17.83,150000.0,64.0
651,950.0,65.0,23.58,150000.0,42.0
652,1850.0,107.0,21.33,125000.0,92.0
653,900.0,150.0,21.58,150000.0,196.0
654,300.0,75.0,24.5,150000.0,42.0
655,5500.0,116.0,12.08,150000.0,160.0
656,1300.0,105.0,17.08,150000.0,148.0
657,500.0,75.0,21.0,150000.0,128.0
658,1500.0,60.0,24.17,150000.0,240.0
659,850.0,116.0,23.0,100000.0,119.0
660,3900.0,113.0,28.33,150000.0,55.0
661,3350.0,102.0,20.75,90000.0,243.0
662,7500.0,200.0,15.5,150000.0,196.0
663,3999.0,69.0,14.42,150000.0,131.0
664,9990.0,95.0,13.75,125000.0,144.0
665,350.0,50.0,23.0,150000.0,128.0
666,13680.0,122.0,9.67,50000.0,216.0
667,1400.0,136.0,17.17,150000.0,128.0
668,13500.0,156.0,13.25,70000.0,123.0
669,2850.0,87.0,18.83,125000.0,242.0
670,4800.0,125.0,15.25,125000.0,42.0
671,14999.0,394.0,27.5,150000.0,230.0
672,15000.0,120.0,7.25,20000.0,203.0
673,26000.0,204.0,8.33,70000.0,55.0
674,4150.0,68.0,12.83,50000.0,196.0
675,6100.0,197.0,14.42,150000.0,55.0
676,2660.0,54.0,19.75,150000.0,131.0
677,4900.0,68.0,10.25,60000.0,196.0
678,22250.0,220.0,7.08,30000.0,243.0
679,8800.0,143.0,13.58,150000.0,56.0
680,899.0,75.0,19.5,150000.0,204.0
681,9500.0,170.0,13.42,150000.0,123.0
682,3200.0,105.0,13.58,150000.0,243.0
683,949.0,45.0,21.75,90000.0,72.0
684,1499.0,111.0,17.83,150000.0,207.0
685,11900.0,326.0,14.92,150000.0,177.0
686,1250.0,90.0,19.42,150000.0,240.0
687,8690.0,74.0,12.5,5000.0,174.0
688,24500.0,150.0,7.5,60000.0,57.0
689,2949.0,102.0,21.42,150000.0,123.0
690,1200.0,75.0,24.5,125000.0,243.0
691,2899.0,95.0,15.08,90000.0,197.0
692,7400.0,272.0,16.75,150000.0,196.0
693,2850.0,118.0,20.75,150000.0,35.0
694,7950.0,150.0,15.83,150000.0,100.0
695,500.0,133.0,22.17,150000.0,196.0
696,350.0,95.0,22.0,150000.0,154.0
697,1200.0,75.0,20.42,150000.0,168.0
698,13500.0,140.0,9.75,30000.0,42.0
699,300.0,136.0,22.0,150000.0,86.0
700,6900.0,175.0,12.42,150000.0,154.0
701,890.0,101.0,19.33,150000.0,119.0
702,2350.0,131.0,18.58,150000.0,8.0
703,250.0,101.0,21.0,150000.0,55.0
704,4950.0,90.0,16.33,150000.0,20.0
705,8550.0,136.0,11.42,150000.0,2.0
706,14000.0,170.0,14.67,80000.0,138.0
707,4500.0,76.0,13.08,80000.0,204.0
708,7100.0,90.0,9.75,50000.0,131.0
709,980.0,60.0,20.33,150000.0,232.0
710,13000.0,151.0,27.0,150000.0,2.0
711,999.0,54.0,24.5,125000.0,204.0
712,999.0,116.0,23.67,150000.0,86.0
713,12999.0,280.0,17.92,125000.0,196.0
714,14500.0,136.0,11.08,125000.0,123.0
715,500.0,102.0,24.08,150000.0,55.0
716,28900.0,420.0,15.0,125000.0,196.0
717,17000.0,156.0,10.25,70000.0,193.0
718,6450.0,98.0,11.58,90000.0,39.0
719,4800.0,105.0,15.5,150000.0,82.0
720,3800.0,75.0,11.17,20000.0,235.0
721,5350.0,68.0,11.25,50000.0,43.0
722,1390.0,75.0,22.67,150000.0,42.0
723,14500.0,102.0,10.58,40000.0,82.0
724,1900.0,105.0,17.67,150000.0,222.0
725,5750.0,163.0,17.67,150000.0,52.0
726,4900.0,116.0,23.33,150000.0,55.0
727,5300.0,98.0,28.25,150000.0,243.0
728,35980.0,333.0,9.67,125000.0,196.0
729,3000.0,150.0,16.25,150000.0,75.0
730,800.0,136.0,22.92,150000.0,86.0
731,13450.0,170.0,10.92,150000.0,123.0
732,2200.0,110.0,21.42,150000.0,24.0
733,13900.0,99.0,7.67,40000.0,210.0
734,13790.0,143.0,10.08,150000.0,56.0
735,500.0,75.0,21.42,150000.0,243.0
736,8490.0,150.0,15.33,80000.0,105.0
737,2700.0,179.0,29.08,150000.0,138.0
738,12690.0,163.0,14.25,100000.0,56.0
739,38500.0,333.0,9.5,70000.0,196.0
740,1450.0,60.0,4.25,150000.0,179.0
741,15500.0,306.0,15.83,150000.0,55.0
742,1999.0,136.0,22.92,150000.0,199.0
743,11950.0,163.0,11.83,60000.0,214.0
744,250.0,60.0,18.08,125000.0,9.0
745,7250.0,163.0,11.08,150000.0,205.0
746,19900.0,184.0,8.42,10000.0,128.0
747,1800.0,75.0,24.0,150000.0,94.0
748,6450.0,116.0,17.17,150000.0,243.0
749,14100.0,75.0,7.58,30000.0,60.0
750,21490.0,110.0,8.0,20000.0,243.0
751,9500.0,200.0,12.67,90000.0,11.0
752,1800.0,113.0,15.25,150000.0,190.0
753,3899.0,68.0,12.25,60000.0,45.0
754,5850.0,158.0,18.5,150000.0,205.0
755,1600.0,55.0,16.0,150000.0,128.0
756,7900.0,258.0,16.25,125000.0,128.0
757,870.0,75.0,4.83,150000.0,240.0
758,9999.0,90.0,9.83,80000.0,214.0
759,2700.0,101.0,15.42,150000.0,201.0
760,590.0,163.0,21.25,150000.0,196.0
761,1200.0,45.0,30.0,150000.0,131.0
762,3300.0,84.0,15.25,150000.0,88.0
763,500.0,55.0,24.33,150000.0,240.0
764,500.0,75.0,29.75,40000.0,243.0
765,9950.0,95.0,14.5,20000.0,144.0
766,1300.0,116.0,23.42,150000.0,234.0
767,1850.0,150.0,21.5,150000.0,24.0
768,1000.0,77.0,23.0,100000.0,196.0
769,2090.0,54.0,19.17,125000.0,39.0
770,999.0,75.0,21.83,150000.0,196.0
771,2900.0,165.0,22.25,150000.0,56.0
772,4799.0,135.0,14.58,125000.0,112.0
773,1500.0,75.0,4.42,150000.0,88.0
774,3200.0,155.0,15.0,150000.0,50.0
775,3799.0,125.0,24.42,150000.0,56.0
776,900.0,125.0,5.92,150000.0,50.0
777,3500.0,184.0,20.33,150000.0,55.0
778,3399.0,90.0,18.25,150000.0,49.0
779,4300.0,109.0,12.5,150000.0,214.0
780,14900.0,102.0,3.25,40000.0,216.0
781,2650.0,105.0,19.92,150000.0,148.0
782,900.0,60.0,21.75,150000.0,240.0
783,13500.0,101.0,7.5,20000.0,229.0
784,450.0,90.0,26.5,150000.0,8.0
785,2600.0,200.0,23.0,150000.0,243.0
786,500.0,90.0,24.67,150000.0,20.0
787,8800.0,170.0,13.58,150000.0,138.0
788,500.0,60.0,18.5,150000.0,9.0
789,3000.0,211.0,22.5,150000.0,16.0
790,2150.0,90.0,24.42,150000.0,243.0
791,4750.0,184.0,20.92,150000.0,55.0
792,6800.0,170.0,14.25,150000.0,57.0
793,400.0,55.0,26.0,150000.0,131.0
794,2600.0,125.0,23.58,150000.0,123.0
795,2222.0,177.0,18.5,150000.0,128.0
796,800.0,60.0,25.25,150000.0,131.0
797,550.0,101.0,24.25,150000.0,35.0
798,8990.0,105.0,10.42,150000.0,131.0
799,3750.0,131.0,18.5,150000.0,8.0
800,1600.0,61.0,23.75,150000.0,2.0
801,700.0,75.0,5.83,150000.0,113.0
802,8500.0,165.0,29.75,150000.0,196.0
803,200.0,75.0,24.25,150000.0,42.0
804,3300.0,131.0,18.83,150000.0,64.0
805,400.0,75.0,22.0,150000.0,203.0
806,12999.0,105.0,10.83,70000.0,243.0
807,2499.0,116.0,21.83,150000.0,89.0
808,900.0,101.0,23.0,150000.0,160.0
809,3000.0,131.0,19.75,150000.0,24.0
810,7900.0,224.0,21.17,150000.0,138.0
811,3450.0,89.0,18.58,60000.0,207.0
812,1650.0,60.0,18.42,150000.0,94.0
813,500.0,124.0,30.58,150000.0,196.0
814,1800.0,110.0,20.67,150000.0,87.0
815,2000.0,95.0,20.42,150000.0,144.0
816,5000.0,140.0,14.08,150000.0,119.0
817,4000.0,150.0,20.0,150000.0,56.0
818,1950.0,101.0,18.83,150000.0,42.0
819,10500.0,170.0,13.83,150000.0,57.0
820,3500.0,204.0,24.83,150000.0,138.0
821,26400.0,184.0,9.67,30000.0,55.0
822,20500.0,170.0,12.25,40000.0,138.0
823,3300.0,131.0,18.08,30000.0,64.0
824,1699.0,130.0,17.0,150000.0,190.0
825,1850.0,110.0,20.75,150000.0,97.0
826,22700.0,150.0,7.42,30000.0,243.0
827,8500.0,75.0,11.5,125000.0,131.0
828,20800.0,245.0,12.5,150000.0,55.0
829,700.0,75.0,24.58,150000.0,131.0
830,1999.0,109.0,16.75,125000.0,128.0
831,7900.0,140.0,14.83,150000.0,57.0
832,600.0,101.0,24.25,150000.0,8.0
833,1000.0,60.0,15.42,100000.0,40.0
834,500.0,125.0,26.33,150000.0,56.0
835,300.0,60.0,26.92,150000.0,131.0
836,2500.0,116.0,22.33,150000.0,89.0
837,7900.0,75.0,11.0,70000.0,34.0
838,2050.0,131.0,20.58,150000.0,56.0
839,900.0,58.0,23.58,100000.0,204.0
840,900.0,101.0,17.25,150000.0,160.0
841,8000.0,125.0,38.92,125000.0,55.0
842,1700.0,100.0,16.67,150000.0,196.0
843,1850.0,109.0,16.92,150000.0,196.0
844,1100.0,54.0,19.58,150000.0,240.0
845,1550.0,54.0,21.58,125000.0,173.0
846,7500.0,140.0,15.5,150000.0,8.0
847,3999.0,94.0,17.5,50000.0,236.0
848,689.0,75.0,19.58,150000.0,128.0
849,950.0,68.0,19.75,150000.0,232.0
850,450.0,75.0,23.17,125000.0,42.0
851,1000.0,60.0,23.0,125000.0,9.0
852,10980.0,140.0,16.67,20000.0,196.0
853,550.0,101.0,24.0,150000.0,8.0
854,1299.0,88.0,26.25,150000.0,209.0
855,4000.0,136.0,18.33,150000.0,196.0
856,15900.0,143.0,10.92,125000.0,56.0
857,13950.0,140.0,10.25,125000.0,8.0
858,3300.0,147.0,19.83,150000.0,50.0
859,460.0,120.0,20.58,150000.0,156.0
860,13499.0,140.0,8.75,30000.0,196.0
861,999.0,90.0,26.25,100000.0,154.0
862,1100.0,101.0,22.08,5000.0,160.0
863,1300.0,150.0,22.0,150000.0,52.0
864,200.0,45.0,24.0,150000.0,240.0
865,5999.0,69.0,13.25,50000.0,131.0
866,2850.0,100.0,16.25,125000.0,49.0
867,8999.0,192.0,18.0,150000.0,101.0
868,760.0,108.0,20.5,150000.0,50.0
869,5100.0,75.0,11.08,80000.0,203.0
870,1699.0,101.0,5.5,150000.0,216.0
871,8999.0,140.0,12.0,150000.0,191.0
872,1999.0,125.0,22.42,150000.0,243.0
873,950.0,140.0,26.33,125000.0,55.0
874,3699.0,84.0,13.25,125000.0,39.0
875,1799.0,116.0,20.83,150000.0,138.0
876,3800.0,116.0,19.5,90000.0,58.0
877,150.0,45.0,27.25,5000.0,131.0
878,400.0,60.0,20.75,150000.0,9.0
879,450.0,116.0,4.08,150000.0,191.0
880,2750.0,101.0,16.42,150000.0,144.0
881,2700.0,131.0,18.5,150000.0,24.0
882,1490.0,60.0,19.67,150000.0,9.0
883,4499.0,150.0,16.58,125000.0,50.0
884,12100.0,170.0,12.0,30000.0,138.0
885,8999.0,140.0,13.17,150000.0,32.0
886,2500.0,90.0,21.75,125000.0,144.0
887,750.0,90.0,4.75,150000.0,159.0
888,2499.0,75.0,18.83,150000.0,131.0
889,5490.0,71.0,13.5,50000.0,39.0
890,8600.0,143.0,16.25,100000.0,123.0
891,1200.0,103.0,17.58,150000.0,49.0
892,4900.0,105.0,14.75,125000.0,42.0
893,1400.0,75.0,19.92,150000.0,128.0
894,17500.0,116.0,9.67,70000.0,216.0
895,5450.0,151.0,23.92,150000.0,2.0
896,1350.0,102.0,27.33,150000.0,55.0
897,250.0,45.0,31.0,150000.0,131.0
898,2900.0,116.0,17.0,150000.0,55.0
899,1600.0,125.0,22.0,150000.0,55.0
900,2250.0,109.0,17.0,150000.0,160.0
901,3750.0,140.0,16.58,150000.0,56.0
902,4700.0,73.0,12.25,100000.0,232.0
903,9999.0,200.0,16.08,100000.0,57.0
904,4950.0,131.0,19.67,125000.0,8.0
905,250.0,55.0,27.58,150000.0,197.0
906,21900.0,184.0,7.42,10000.0,196.0
907,2580.0,68.0,15.5,150000.0,43.0
908,6200.0,179.0,21.33,150000.0,23.0
909,999.0,75.0,4.58,150000.0,169.0
910,300.0,54.0,23.0,150000.0,204.0
911,3199.0,101.0,20.75,150000.0,243.0
912,3000.0,90.0,52.08,100000.0,196.0
913,9500.0,80.0,10.17,30000.0,243.0
914,7250.0,140.0,16.17,150000.0,57.0
915,12500.0,143.0,11.33,150000.0,56.0
916,10299.0,232.0,15.67,150000.0,52.0
917,549.0,100.0,30.0,150000.0,55.0
918,830.0,90.0,24.0,150000.0,20.0
919,3000.0,75.0,16.42,90000.0,128.0
920,1500.0,86.0,16.83,150000.0,88.0
921,21900.0,160.0,10.92,30000.0,23.0
922,8000.0,148.0,26.25,30000.0,128.0
923,2750.0,150.0,25.25,150000.0,138.0
924,5000.0,120.0,21.08,150000.0,120.0
925,750.0,90.0,4.0,150000.0,243.0
926,2700.0,143.0,21.33,150000.0,138.0
927,5500.0,140.0,12.17,90000.0,144.0
928,14700.0,239.0,14.83,150000.0,19.0
929,5499.0,80.0,13.75,100000.0,131.0
930,2900.0,136.0,21.08,150000.0,55.0
931,5500.0,136.0,18.83,150000.0,105.0
932,3200.0,70.0,15.75,125000.0,79.0
933,400.0,60.0,25.0,150000.0,240.0
934,3500.0,136.0,27.33,150000.0,138.0
935,3050.0,170.0,24.58,150000.0,55.0
936,1000.0,125.0,22.17,150000.0,123.0
937,100.0,60.0,21.0,150000.0,9.0
938,2990.0,143.0,19.58,150000.0,123.0
939,9000.0,105.0,10.08,125000.0,243.0
940,1200.0,54.0,24.17,100000.0,204.0
941,1500.0,102.0,17.25,150000.0,144.0
942,3400.0,150.0,33.17,80000.0,128.0
943,1099.0,60.0,16.25,150000.0,212.0
944,5200.0,179.0,35.92,150000.0,196.0
945,8950.0,60.0,9.17,40000.0,131.0
946,3500.0,150.0,23.42,150000.0,243.0
947,1600.0,193.0,26.0,150000.0,101.0
948,2300.0,130.0,17.75,150000.0,196.0
949,5750.0,110.0,12.42,150000.0,50.0
950,3012.0,150.0,18.0,150000.0,138.0
951,1490.0,90.0,30.5,150000.0,243.0
952,21300.0,136.0,8.25,150000.0,196.0
953,6950.0,143.0,14.92,150000.0,216.0
954,5950.0,86.0,13.75,125000.0,102.0
955,13800.0,160.0,11.25,125000.0,243.0
956,1200.0,116.0,22.42,125000.0,119.0
957,1650.0,125.0,3.75,150000.0,50.0
958,600.0,75.0,21.92,150000.0,232.0
959,700.0,75.0,26.0,150000.0,243.0
960,300.0,45.0,5.0,40000.0,240.0
961,750.0,125.0,25.08,150000.0,128.0
962,2200.0,75.0,15.42,125000.0,232.0
963,9850.0,136.0,11.75,100000.0,110.0
964,13300.0,140.0,4.83,125000.0,52.0
965,7999.0,140.0,12.58,90000.0,187.0
966,5590.0,61.0,10.58,30000.0,39.0
967,4300.0,80.0,13.25,125000.0,1.0
968,4790.0,101.0,5.0,80000.0,72.0
969,3700.0,65.0,12.17,150000.0,196.0
970,150.0,54.0,5.0,150000.0,204.0
971,2250.0,131.0,21.0,150000.0,8.0
972,1450.0,103.0,18.08,150000.0,222.0
973,15200.0,143.0,9.67,125000.0,216.0
974,8499.0,231.0,25.5,150000.0,128.0
975,3300.0,131.0,19.5,150000.0,8.0
976,3950.0,69.0,12.75,60000.0,9.0
977,11400.0,140.0,10.5,150000.0,243.0
978,1500.0,54.0,16.42,150000.0,40.0
979,4800.0,150.0,17.83,150000.0,55.0
980,699.0,45.0,23.5,100000.0,212.0
981,1550.0,105.0,21.0,150000.0,243.0
982,3500.0,90.0,16.75,150000.0,1.0
983,9999.0,116.0,13.17,70000.0,47.0
984,900.0,75.0,25.83,150000.0,42.0
985,1580.0,84.0,12.58,125000.0,206.0
986,1899.0,103.0,17.08,125000.0,196.0
987,1700.0,116.0,30.25,150000.0,8.0
988,8000.0,140.0,5.42,150000.0,57.0
989,250.0,115.0,32.08,150000.0,33.0
990,300.0,90.0,24.5,150000.0,190.0
991,6900.0,193.0,21.33,70000.0,73.0
992,7999.0,140.0,13.33,150000.0,8.0
993,2000.0,86.0,20.25,150000.0,22.0
994,600.0,75.0,33.42,125000.0,196.0
995,1050.0,150.0,23.33,150000.0,101.0
996,9577.0,140.0,14.75,150000.0,105.0
997,2700.0,158.0,17.58,150000.0,196.0
998,3900.0,140.0,17.58,150000.0,124.0
999,7200.0,140.0,14.58,150000.0,243.0
1000,450.0,90.0,25.0,150000.0,190.0
1001,1100.0,106.0,17.75,150000.0,196.0
1002,1950.0,109.0,18.75,150000.0,137.0
1003,5200.0,170.0,19.33,20000.0,52.0
1004,890.0,58.0,20.33,150000.0,71.0
1005,4500.0,116.0,18.25,150000.0,8.0
1006,800.0,75.0,4.0,20000.0,128.0
1007,14950.0,400.0,20.58,150000.0,164.0
1008,2500.0,101.0,17.0,150000.0,37.0
1009,1200.0,200.0,21.42,150000.0,234.0
1010,3999.0,71.0,34.5,5000.0,128.0
1011,1750.0,103.0,18.92,150000.0,222.0
1012,13500.0,105.0,9.33,100000.0,105.0
1013,4690.0,68.0,13.0,40000.0,45.0
1014,1000.0,58.0,22.0,5000.0,204.0
1015,1800.0,101.0,22.83,150000.0,243.0
1016,1550.0,60.0,18.42,150000.0,197.0
1017,16150.0,150.0,10.33,30000.0,170.0
1018,1200.0,70.0,17.08,150000.0,144.0
1019,1699.0,60.0,21.67,150000.0,131.0
1020,550.0,60.0,22.08,150000.0,240.0
1021,4900.0,188.0,33.42,125000.0,196.0
1022,2280.0,95.0,18.17,150000.0,144.0
1023,4000.0,125.0,16.83,150000.0,165.0
1024,2999.0,101.0,15.25,150000.0,42.0
1025,1950.0,101.0,20.42,150000.0,8.0
1026,1300.0,150.0,29.42,5000.0,101.0
1027,1699.0,155.0,16.33,150000.0,154.0
1028,1300.0,101.0,22.42,150000.0,8.0
1029,1300.0,54.0,31.25,125000.0,243.0
1030,20999.0,170.0,11.0,60000.0,138.0
1031,3250.0,103.0,13.92,150000.0,190.0
1032,2500.0,150.0,16.42,150000.0,75.0
1033,500.0,90.0,28.17,150000.0,243.0
1034,2000.0,80.0,19.83,80000.0,59.0
1035,10750.0,122.0,12.92,60000.0,216.0
1036,8400.0,140.0,4.17,80000.0,158.0
1037,6000.0,140.0,12.67,125000.0,57.0
1038,3500.0,60.0,16.17,80000.0,39.0
1039,11499.0,122.0,8.83,40000.0,35.0
1040,850.0,90.0,23.75,150000.0,243.0
1041,1690.0,75.0,17.08,100000.0,203.0
1042,15500.0,197.0,13.83,150000.0,101.0
1043,4500.0,120.0,15.08,150000.0,196.0
1044,5200.0,109.0,13.83,100000.0,180.0
1045,6450.0,69.0,11.33,60000.0,99.0
1046,2150.0,117.0,28.33,150000.0,46.0
1047,24900.0,280.0,15.42,100000.0,150.0
1048,550.0,60.0,23.08,125000.0,131.0
1049,18900.0,170.0,9.75,125000.0,243.0
1050,12999.0,105.0,8.83,50000.0,243.0
1051,1999.0,86.0,14.58,150000.0,97.0
1052,12500.0,160.0,12.0,80000.0,42.0
1053,3200.0,131.0,17.58,150000.0,64.0
1054,16400.0,122.0,9.58,50000.0,58.0
1055,950.0,75.0,20.33,150000.0,204.0
1056,16900.0,140.0,9.83,90000.0,82.0
1057,21500.0,170.0,12.5,60000.0,145.0
1058,1150.0,193.0,23.33,150000.0,52.0
1059,10500.0,143.0,13.92,150000.0,55.0
1060,4100.0,150.0,14.5,150000.0,119.0
1061,5100.0,105.0,18.92,150000.0,201.0
1062,1500.0,125.0,24.33,150000.0,57.0
1063,4300.0,71.0,14.75,90000.0,39.0
1064,250.0,58.0,22.67,150000.0,204.0
1065,550.0,45.0,26.17,150000.0,131.0
1066,1399.0,75.0,22.17,150000.0,42.0
1067,480.0,110.0,25.0,150000.0,223.0
1068,1250.0,75.0,19.0,150000.0,203.0
1069,850.0,120.0,20.25,150000.0,128.0
1070,9500.0,171.0,34.33,150000.0,128.0
1071,3900.0,122.0,17.58,150000.0,123.0
1072,2650.0,88.0,15.33,150000.0,203.0
1073,230.0,60.0,24.33,125000.0,240.0
1074,10590.0,105.0,7.33,30000.0,196.0
1075,1500.0,109.0,18.33,150000.0,137.0
1076,800.0,54.0,22.0,70000.0,128.0
1077,21850.0,313.0,14.67,150000.0,185.0
1078,4799.0,109.0,15.42,125000.0,232.0
1079,10900.0,116.0,11.08,90000.0,144.0
1080,299.0,90.0,4.0,125000.0,243.0
1081,12000.0,170.0,14.67,125000.0,123.0
1082,1600.0,55.0,16.75,150000.0,40.0
1083,4900.0,140.0,17.75,150000.0,105.0
1084,5999.0,102.0,15.75,125000.0,243.0
1085,1100.0,75.0,23.0,150000.0,42.0
1086,5399.0,218.0,16.17,150000.0,172.0
1087,1380.0,116.0,22.25,150000.0,160.0
1088,6950.0,102.0,16.5,150000.0,82.0
1089,3600.0,109.0,29.5,125000.0,196.0
1090,2250.0,101.0,24.42,150000.0,243.0
1091,3200.0,136.0,14.17,150000.0,157.0
1092,1250.0,75.0,23.25,150000.0,243.0
1093,5500.0,204.0,18.5,150000.0,128.0
1094,2000.0,60.0,21.0,150000.0,131.0
1095,4950.0,170.0,14.83,150000.0,8.0
1096,16900.0,150.0,10.5,60000.0,189.0
1097,800.0,58.0,20.5,150000.0,240.0
1098,27000.0,306.0,13.42,90000.0,55.0
1099,3100.0,90.0,15.83,150000.0,160.0
1100,1490.0,102.0,27.67,125000.0,55.0
1101,1000.0,101.0,43.25,20000.0,196.0
1102,4444.0,90.0,15.5,125000.0,53.0
1103,550.0,70.0,30.5,150000.0,243.0
1104,750.0,75.0,22.33,150000.0,243.0
1105,300.0,75.0,26.33,150000.0,187.0
1106,2900.0,105.0,16.25,150000.0,42.0
1107,750.0,75.0,20.25,125000.0,1.0
1108,4600.0,150.0,19.0,150000.0,55.0
1109,15500.0,218.0,14.25,100000.0,3.0
1110,1200.0,102.0,27.25,150000.0,55.0
1111,16000.0,218.0,13.75,90000.0,55.0
1112,590.0,75.0,17.75,150000.0,160.0
1113,4490.0,116.0,20.17,150000.0,64.0
1114,2600.0,103.0,16.08,150000.0,49.0
1115,12600.0,143.0,13.83,125000.0,216.0
1116,1400.0,101.0,25.0,150000.0,55.0
1117,9500.0,170.0,15.0,150000.0,123.0
1118,16500.0,110.0,7.83,30000.0,183.0
1119,2650.0,115.0,19.25,150000.0,160.0
1120,3350.0,116.0,18.58,150000.0,55.0
1121,2199.0,133.0,5.0,150000.0,128.0
1122,1350.0,75.0,21.42,150000.0,203.0
1123,6499.0,102.0,17.25,100000.0,89.0
1124,5950.0,90.0,13.58,100000.0,42.0
1125,17000.0,211.0,11.0,50000.0,44.0
1126,1950.0,197.0,21.92,150000.0,138.0
1127,6890.0,75.0,10.92,50000.0,203.0
1128,7490.0,105.0,12.75,150000.0,243.0
1129,6900.0,140.0,12.5,150000.0,223.0
1130,6100.0,102.0,4.75,60000.0,243.0
1131,1500.0,54.0,22.92,90000.0,240.0
1132,3200.0,109.0,14.92,150000.0,137.0
1133,1990.0,105.0,20.25,150000.0,243.0
1134,10500.0,140.0,12.5,125000.0,243.0
1135,1200.0,50.0,22.58,150000.0,94.0
1136,5300.0,75.0,11.75,50000.0,204.0
1137,1850.0,193.0,23.58,150000.0,121.0
1138,1200.0,120.0,19.5,150000.0,55.0
1139,1200.0,140.0,23.42,150000.0,63.0
1140,1399.0,75.0,22.17,150000.0,42.0
1141,800.0,54.0,23.0,150000.0,140.0
1142,2499.0,170.0,20.92,150000.0,138.0
1143,4500.0,140.0,17.0,150000.0,128.0
1144,2200.0,247.0,25.17,150000.0,227.0
1145,1650.0,75.0,18.17,150000.0,240.0
1146,150.0,60.0,21.0,150000.0,131.0
1147,3000.0,101.0,23.67,100000.0,243.0
1148,8888.0,150.0,13.75,150000.0,189.0
1149,400.0,60.0,22.0,150000.0,9.0
1150,3880.0,150.0,24.25,150000.0,159.0
1151,5900.0,105.0,14.42,150000.0,243.0
1152,7590.0,150.0,15.5,150000.0,104.0
1153,1950.0,113.0,16.5,80000.0,190.0
1154,1900.0,131.0,21.75,150000.0,86.0
1155,22299.0,220.0,7.92,40000.0,243.0
1156,200.0,45.0,26.08,150000.0,128.0
1157,9300.0,105.0,11.58,20000.0,176.0
1158,1500.0,59.0,20.83,150000.0,131.0
1159,6800.0,218.0,17.58,150000.0,101.0
1160,11250.0,120.0,22.58,150000.0,196.0
1161,1700.0,102.0,26.75,150000.0,55.0
1162,2100.0,143.0,25.0,150000.0,101.0
1163,2350.0,75.0,17.5,150000.0,243.0
1164,4498.0,90.0,15.33,150000.0,155.0
1165,800.0,45.0,25.25,150000.0,240.0
